Quantity,Internal P/N,Description,Customer Part No.,Manufacturer Part No.,Vendor,Vendor P/N
6,HW-C3-BB-DCLBB-CNPL-A,HW-C3-DCLBB-CNPL-A,,HW-C3-DCLBB-CNPL-A,sendcutsend,HW-C3-DCLBB-CNPL-A
